Statistical profiling result from isolate-0x2c85af0-4278-v8.log, (33070 ticks, 80 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      8    0.0%    0.0%  node::i18n::ToASCII(v8::FunctionCallbackInfo<v8::Value> const&)
      8    0.0%    0.0%  node::StreamBase::WriteBuffer(v8::FunctionCallbackInfo<v8::Value> const&)
      8    0.0%    0.0%  node::LibuvStreamWrap::ReadStart()::{lambda(uv_handle_s*, unsigned long, uv_buf_t*)#1}::_FUN(uv_handle_s*, unsigned long, uv_buf_t*)
      8    0.0%    0.0%  node::EnvGetter(v8::Local<v8::Name>, v8::PropertyCallbackInfo<v8::Value> const&)
      7    0.0%    0.0%  void node::Buffer::(anonymous namespace)::StringSlice<(node::encoding)4>(v8::FunctionCallbackInfo<v8::Value> const&)
      7    0.0%    0.0%  v8::internal::Builtins::builtin_handle(int)
      7    0.0%    0.0%  v8::TryCatch::~TryCatch()
      7    0.0%    0.0%  v8::String::WriteUtf8(v8::Isolate*, char*, int, int*, int) const
      7    0.0%    0.0%  v8::Isolate::InContext()
      7    0.0%    0.0%  non-virtual thunk to node::LibuvStreamWrap::GetAsyncWrap()
      7    0.0%    0.0%  node::crypto::SecureContext::Close(v8::FunctionCallbackInfo<v8::Value> const&)
      7    0.0%    0.0%  fwrite
      6    0.0%    0.0%  v8::internal::IsolateFromNeverReadOnlySpaceObject(unsigned long)
      6    0.0%    0.0%  v8::TryCatch::TryCatch(v8::Isolate*)
      6    0.0%    0.0%  v8::Isolate::RunMicrotasks()
      6    0.0%    0.0%  v8::Context::Enter()
      6    0.0%    0.0%  operator new[](unsigned long)
      6    0.0%    0.0%  node::task_queue::RunMicrotasks(v8::FunctionCallbackInfo<v8::Value> const&)
      6    0.0%    0.0%  node::fs::Stat(v8::FunctionCallbackInfo<v8::Value> const&)
      6    0.0%    0.0%  node::TraceEventScope::~TraceEventScope()
      6    0.0%    0.0%  node::Buffer::Data(v8::Local<v8::Value>)
      6    0.0%    0.0%  __pthread_disable_asynccancel
      6    0.0%    0.0%  __pthread_cond_wait
      5    0.0%    0.0%  v8::internal::libc_memmove(void*, void const*, unsigned long)
      5    0.0%    0.0%  v8::internal::heap_internals::GenerationalBarrierInternal(v8::internal::HeapObject, unsigned long, v8::internal::HeapObject)
      5    0.0%    0.0%  v8::internal::DateParser::DateToken v8::internal::DateParser::ParseES5DateTime<unsigned char const>(v8::internal::DateParser::DateStringTokenizer<unsigned char const>*, v8::internal::DateParser::DayComposer*, v8::internal::DateParser::TimeComposer*, v8::internal::DateParser::TimeZoneComposer*)
      5    0.0%    0.0%  v8::Isolate::GetCurrentContext()
      5    0.0%    0.0%  v8::Context::GetNumberOfEmbedderDataFields()
      5    0.0%    0.0%  std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const
      5    0.0%    0.0%  std::_Rb_tree_decrement(std::_Rb_tree_node_base const*)
      5    0.0%    0.0%  node::fs::Open(v8::FunctionCallbackInfo<v8::Value> const&)
      5    0.0%    0.0%  node::AsyncWrap::EmitAfter(node::Environment*, double)
      4    0.0%    0.0%  v8::internal::HeapObject::map() const
      4    0.0%    0.0%  v8::internal::FunctionCallbackArguments::FunctionCallbackArguments(v8::internal::Isolate*, v8::internal::Object, v8::internal::HeapObject, v8::internal::Object, v8::internal::HeapObject, unsigned long*, int)
      4    0.0%    0.0%  v8::internal::Builtin_DateConstructor(int, unsigned long*, v8::internal::Isolate*)
      4    0.0%    0.0%  v8::String::NewFromOneByte(v8::Isolate*, unsigned char const*, v8::NewStringType, int)
      4    0.0%    0.0%  v8::ArrayBufferView::ByteLength()
      4    0.0%    0.0%  unibrow::Utf8::Encode(char*, unsigned int, int, bool)
      4    0.0%    0.0%  node::TLSWrap::SetServername(v8::FunctionCallbackInfo<v8::Value> const&)
      4    0.0%    0.0%  node::LibuvStreamWrap::ReadStart()::{lambda(uv_stream_s*, long, uv_buf_t const*)#2}::_FUN(uv_stream_s*, long, uv_buf_t const*)
      4    0.0%    0.0%  node::AsyncWrap::AsyncWrap(node::Environment*, v8::Local<v8::Object>, node::AsyncWrap::ProviderType, double, bool)
      3    0.0%    0.0%  void node::StreamBase::JSMethod<&node::StreamBase::ReadStartJS>(v8::FunctionCallbackInfo<v8::Value> const&)
      3    0.0%    0.0%  void node::BaseObject::InternalFieldSet<2, &(v8::Value::IsFunction() const)>(v8::Local<v8::String>, v8::Local<v8::Value>, v8::PropertyCallbackInfo<void> const&)
      3    0.0%    0.0%  v8::internal::Variable* v8::internal::Scope::Lookup<(v8::internal::Scope::ScopeLookupMode)0>(v8::internal::VariableProxy*, v8::internal::Scope*, v8::internal::Scope*, v8::internal::Scope*, bool)
      3    0.0%    0.0%  v8::internal::Compiler::PostInstantiation(v8::internal::Handle<v8::internal::JSFunction>, v8::internal::AllocationType)
      3    0.0%    0.0%  v8::internal::Builtins::builtin(int)
      3    0.0%    0.0%  v8::internal::Accessors::ArrayLengthSetter(v8::Local<v8::Name>, v8::Local<v8::Value>, v8::PropertyCallbackInfo<v8::Boolean> const&)
      3    0.0%    0.0%  v8::Isolate::GetCurrent()
      3    0.0%    0.0%  operator new(unsigned long, std::nothrow_t const&)
      3    0.0%    0.0%  non-virtual thunk to node::LibuvStreamWrap::DoTryWrite(uv_buf_t**, unsigned long*)
      3    0.0%    0.0%  node::fs::OpenFileHandle(v8::FunctionCallbackInfo<v8::Value> const&)
      3    0.0%    0.0%  node::fs::InternalModuleReadJSON(v8::FunctionCallbackInfo<v8::Value> const&)
      3    0.0%    0.0%  node::fs::Close(v8::FunctionCallbackInfo<v8::Value> const&)
      3    0.0%    0.0%  node::crypto::SSLWrap<node::TLSWrap>::GetEphemeralKeyInfo(v8::FunctionCallbackInfo<v8::Value> const&)
      3    0.0%    0.0%  node::crypto::RandomBytes(v8::FunctionCallbackInfo<v8::Value> const&)
      3    0.0%    0.0%  node::binding::GetInternalBinding(v8::FunctionCallbackInfo<v8::Value> const&)
      3    0.0%    0.0%  node::SyncProcessRunner::Spawn(v8::FunctionCallbackInfo<v8::Value> const&)
      3    0.0%    0.0%  node::LibuvStreamWrap::DoTryWrite(uv_buf_t**, unsigned long*)
      3    0.0%    0.0%  node::Environment::StartProfilerIdleNotifier()::{lambda(uv_check_s*)#2}::_FUN(uv_check_s*)
      3    0.0%    0.0%  node::Environment::Reallocate(char*, unsigned long, unsigned long)
      3    0.0%    0.0%  node::AsyncWrap::EmitTraceEventDestroy()
      3    0.0%    0.0%  node::(anonymous namespace)::Parser::Proxy<int (node::(anonymous namespace)::Parser::*)(char const*, unsigned long), &node::(anonymous namespace)::Parser::on_header_field>::Raw(llhttp__internal_s*, char const*, unsigned long)
      3    0.0%    0.0%  node::(anonymous namespace)::Parser::Free(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  v8::internal::libc_memcpy(void*, void const*, unsigned long)
      2    0.0%    0.0%  v8::internal::Zone::New(unsigned long)
      2    0.0%    0.0%  v8::internal::Scope::ResolveVariablesRecursively(v8::internal::ParseInfo*)
      2    0.0%    0.0%  v8::internal::PropertyCallbackArguments::PropertyCallbackArguments(v8::internal::Isolate*, v8::internal::Object, v8::internal::Object, v8::internal::JSObject, v8::Maybe<v8::internal::ShouldThrow>)
      2    0.0%    0.0%  v8::internal::HandleScope::~HandleScope()
      2    0.0%    0.0%  v8::internal::Compiler::Compile(v8::internal::Handle<v8::internal::JSFunction>, v8::internal::Compiler::ClearExceptionFlag, v8::internal::IsCompiledScope*)
      2    0.0%    0.0%  v8::internal::Builtins::GetBuiltinFromBailoutId(v8::internal::BailoutId)
      2    0.0%    0.0%  v8::internal::Builtin_ObjectGetPrototypeOf(int, unsigned long*, v8::internal::Isolate*)
      2    0.0%    0.0%  v8::internal::Builtin_GlobalDecodeURIComponent(int, unsigned long*, v8::internal::Isolate*)
      2    0.0%    0.0%  v8::internal::AstValueFactory::GetString(unsigned int, bool, v8::internal::Vector<unsigned char const>)
      2    0.0%    0.0%  v8::Value::ToString(v8::Local<v8::Context>) const
      2    0.0%    0.0%  v8::TryCatch::SetCaptureMessage(bool)
      2    0.0%    0.0%  v8::Object::Has(v8::Local<v8::Context>, v8::Local<v8::Value>)
      2    0.0%    0.0%  v8::Isolate::SuppressMicrotaskExecutionScope::SuppressMicrotaskExecutionScope(v8::Isolate*)
      2    0.0%    0.0%  v8::ArrayBufferView::ByteOffset()
      2    0.0%    0.0%  std::ios_base::ios_base()
      2    0.0%    0.0%  sigemptyset
      2    0.0%    0.0%  operator new[](unsigned long, std::nothrow_t const&)
      2    0.0%    0.0%  node::fs::LStat(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  node::fs::FStat(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  node::crypto::NodeBIO::PeekWritable(unsigned long*)
      2    0.0%    0.0%  node::contextify::ContextifyContext::PropertyGetterCallback(v8::Local<v8::Name>, v8::PropertyCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  node::TLSWrap::OnStreamRead(long, uv_buf_t const&)
      2    0.0%    0.0%  node::TLSWrap::GetServername(v8::FunctionCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  node::NodeArrayBufferAllocator::Allocate(unsigned long)
      2    0.0%    0.0%  node::Environment::NativeImmediateCallbackImpl<node::TLSWrap::EncOut()::{lambda(node::Environment*)#2}>::Call(node::Environment*)
      2    0.0%    0.0%  node::ConnectionWrap<node::TCPWrap, uv_tcp_s>::OnConnection(uv_stream_s*, int)
      2    0.0%    0.0%  node::AsyncWrap::~AsyncWrap()
      2    0.0%    0.0%  node::(anonymous namespace)::Parser::Proxy<int (node::(anonymous namespace)::Parser::*)(), &node::(anonymous namespace)::Parser::on_headers_complete>::Raw(llhttp__internal_s*)
      2    0.0%    0.0%  mmap
      2    0.0%    0.0%  madvise
      2    0.0%    0.0%  getsockopt
      2    0.0%    0.0%  __pthread_enable_asynccancel
      2    0.0%    0.0%  __pthread_cond_broadcast
      2    0.0%    0.0%  _IO_vfprintf
      1    0.0%    0.0%  v8::internal::tracing::ScopedTracer::~ScopedTracer()
      1    0.0%    0.0%  v8::internal::VariableProxy::BindTo(v8::internal::Variable*)
      1    0.0%    0.0%  v8::internal::StringSearch<unsigned char, unsigned char>::InitialSearch(v8::internal::StringSearch<unsigned char, unsigned char>*, v8::internal::Vector<unsigned char const>, int)
      1    0.0%    0.0%  v8::internal::SourcePositionTableIterator::Advance()
      1    0.0%    0.0%  v8::internal::SourcePositionTableBuilder::AddEntry(v8::internal::PositionTableEntry const&)
      1    0.0%    0.0%  v8::internal::SharedFunctionInfo::is_compiled() const
      1    0.0%    0.0%  v8::internal::Scope::Scope(v8::internal::Zone*, v8::internal::ScopeType, v8::internal::Handle<v8::internal::ScopeInfo>)
      1    0.0%    0.0%  v8::internal::Scope::AllocateVariablesRecursively()
      1    0.0%    0.0%  v8::internal::OptimizedCompilationInfo::native_context() const
      1    0.0%    0.0%  v8::internal::LookupIterator::PropertyOrElement(v8::internal::Isolate*, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Name>, v8::internal::Handle<v8::internal::JSReceiver>, v8::internal::LookupIterator::Configuration)
      1    0.0%    0.0%  v8::internal::HandlerTable::HandlerTable(v8::internal::BytecodeArray)
      1    0.0%    0.0%  v8::internal::DeclarationScope::AllocateScopeInfos(v8::internal::ParseInfo*, v8::internal::Isolate*)
      1    0.0%    0.0%  v8::internal::Compiler::FinalizeOptimizedCompilationJob(v8::internal::OptimizedCompilationJob*, v8::internal::Isolate*)
      1    0.0%    0.0%  v8::internal::Compiler::Compile(v8::internal::Handle<v8::internal::SharedFunctionInfo>, v8::internal::Compiler::ClearExceptionFlag, v8::internal::IsCompiledScope*)
      1    0.0%    0.0%  v8::internal::CompilationCache::LookupRegExp(v8::internal::Handle<v8::internal::String>, v8::base::Flags<v8::internal::JSRegExp::Flag, int>)
      1    0.0%    0.0%  v8::internal::CompilationCache::Iterate(v8::internal::RootVisitor*)
      1    0.0%    0.0%  v8::internal::CodeDesc::Initialize(v8::internal::CodeDesc*, v8::internal::Assembler*, int, int, int, int, int)
      1    0.0%    0.0%  v8::internal::Builtins::InvokeApiFunction(v8::internal::Isolate*, bool, v8::internal::Handle<v8::internal::HeapObject>, v8::internal::Handle<v8::internal::Object>, int, v8::internal::Handle<v8::internal::Object>*, v8::internal::Handle<v8::internal::HeapObject>)
      1    0.0%    0.0%  v8::internal::Builtin_JsonStringify(int, unsigned long*, v8::internal::Isolate*)
      1    0.0%    0.0%  v8::internal::Builtin_JsonParse(int, unsigned long*, v8::internal::Isolate*)
      1    0.0%    0.0%  v8::internal::Builtin_ArrayShift(int, unsigned long*, v8::internal::Isolate*)
      1    0.0%    0.0%  v8::internal::AssemblerOptions::Default(v8::internal::Isolate*, bool)
      1    0.0%    0.0%  v8::internal::AssemblerBase::~AssemblerBase()
      1    0.0%    0.0%  v8::internal::Accessors::FunctionPrototypeGetter(v8::Local<v8::Name>, v8::PropertyCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  v8::internal::Accessors::ErrorStackGetter(v8::Local<v8::Name>, v8::PropertyCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  v8::Value::IsUint8Array() const
      1    0.0%    0.0%  v8::Value::IsObject() const
      1    0.0%    0.0%  v8::V8::GlobalizeReference(v8::internal::Isolate*, unsigned long*)
      1    0.0%    0.0%  v8::String::Length() const
      1    0.0%    0.0%  v8::Object::Get(v8::Local<v8::Context>, unsigned int)
      1    0.0%    0.0%  v8::Isolate::SuppressMicrotaskExecutionScope::~SuppressMicrotaskExecutionScope()
      1    0.0%    0.0%  v8::Int32::Value() const
      1    0.0%    0.0%  v8::Function::NewInstanceWithSideEffectType(v8::Local<v8::Context>, int, v8::Local<v8::Value>*, v8::SideEffectType) const
      1    0.0%    0.0%  v8::(anonymous namespace)::CallDepthScope<false>::~CallDepthScope()
      1    0.0%    0.0%  v8::(anonymous namespace)::CallDepthScope<false>::CallDepthScope(v8::internal::Isolate*, v8::Local<v8::Context>)
      1    0.0%    0.0%  std::ostreambuf_iterator<char, std::char_traits<char> > std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<long>(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const
      1    0.0%    0.0%  std::ostream::sentry::~sentry()
      1    0.0%    0.0%  std::ostream::sentry::sentry(std::ostream&)
      1    0.0%    0.0%  std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > const& std::use_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >(std::locale const&)
      1    0.0%    0.0%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)
      1    0.0%    0.0%  std::basic_ios<char, std::char_traits<char> >::_M_cache_locale(std::locale const&)
      1    0.0%    0.0%  std::_Rb_tree<unsigned long, std::pair<unsigned long const, int>, std::_Select1st<std::pair<unsigned long const, int> >, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<unsigned long const, int> >*)
      1    0.0%    0.0%  non-virtual thunk to node::(anonymous namespace)::Parser::OnStreamAlloc(unsigned long)
      1    0.0%    0.0%  node::fs::WriteString(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::errors::TryCatchScope::~TryCatchScope()
      1    0.0%    0.0%  node::crypto::SecureContext::SetECDHCurve(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::crypto::SecureContext::New(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::crypto::SSLWrap<node::TLSWrap>::GetPeerCertificate(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::contextify::ContextifyContext::MakeContext(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::contextify::CompiledFnEntry::~CompiledFnEntry()
      1    0.0%    0.0%  node::binding::DLOpen(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::PipeWrap::Open(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::PatchProcessObject(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::NonOwningExternalOneByteResource::data() const
      1    0.0%    0.0%  node::LibuvStreamWrap::GetAsyncWrap()
      1    0.0%    0.0%  node::HandleWrap::OnClose(uv_handle_s*)
      1    0.0%    0.0%  node::Buffer::Length(v8::Local<v8::Value>)
      1    0.0%    0.0%  node::AsyncWrap::GetAsyncId(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::AsyncWrap::EmitBefore(node::Environment*, double)
      1    0.0%    0.0%  node::AsyncWrap::AsyncReset(v8::Local<v8::Object>, double, bool)
      1    0.0%    0.0%  node::(anonymous namespace)::ProcessWrap::Spawn(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  node::(anonymous namespace)::Parser::Proxy<int (node::(anonymous namespace)::Parser::*)(), &node::(anonymous namespace)::Parser::on_message_complete>::Raw(llhttp__internal_s*)
      1    0.0%    0.0%  node::(anonymous namespace)::Parser::Initialize(v8::FunctionCallbackInfo<v8::Value> const&)
      1    0.0%    0.0%  munmap
      1    0.0%    0.0%  fputc
      1    0.0%    0.0%  __GI___pthread_once
      1    0.0%    0.0%  _IO_default_xsputn

 [Summary]:
   ticks  total  nonlib   name
   2658    8.0%   12.1%  JavaScript
  19147   57.9%   87.5%  C++
    377    1.1%    1.7%  GC
  11185   33.8%          Shared libraries
     80    0.2%          Unaccounted

 [C++ entry points]:
   ticks    cpp   total   name
   7820   57.6%   23.6%  __libc_write
   2230   16.4%    6.7%  v8::internal::Builtin_ErrorConstructor(int, unsigned long*, v8::internal::Isolate*)
   1899   14.0%    5.7%  v8::internal::Builtin_HandleApiCall(int, unsigned long*, v8::internal::Isolate*)
    243    1.8%    0.7%  v8::internal::Builtin_JsonStringify(int, unsigned long*, v8::internal::Isolate*)
    221    1.6%    0.7%  v8::internal::Builtin_DateConstructor(int, unsigned long*, v8::internal::Isolate*)
     69    0.5%    0.2%  node::Buffer::(anonymous namespace)::ParseArrayIndex(node::Environment*, v8::Local<v8::Value>, unsigned long, unsigned long*)
     66    0.5%    0.2%  __lll_unlock_wake
     63    0.5%    0.2%  v8::internal::Builtin_TypedArrayPrototypeBuffer(int, unsigned long*, v8::internal::Isolate*)
     56    0.4%    0.2%  node::task_queue::RunMicrotasks(v8::FunctionCallbackInfo<v8::Value> const&)
     53    0.4%    0.2%  syscall
     47    0.3%    0.1%  void node::Buffer::(anonymous namespace)::StringSlice<(node::encoding)1>(v8::FunctionCallbackInfo<v8::Value> const&)
     44    0.3%    0.1%  _init
     41    0.3%    0.1%  v8::String::Utf8Length(v8::Isolate*) const
     40    0.3%    0.1%  node::(anonymous namespace)::Parser::Execute(v8::FunctionCallbackInfo<v8::Value> const&)
     40    0.3%    0.1%  cfree
     37    0.3%    0.1%  v8::ArrayBuffer::GetContents()
     34    0.3%    0.1%  node::StringBytes::Encode(v8::Isolate*, char const*, unsigned long, node::encoding, v8::Local<v8::Value>*)
     24    0.2%    0.1%  v8::String::NewFromUtf8(v8::Isolate*, char const*, v8::NewStringType, int)
     24    0.2%    0.1%  int v8::(anonymous namespace)::WriteUtf8Impl<unsigned char>(v8::internal::Vector<unsigned char const>, char*, int, int, int*)
     19    0.1%    0.1%  v8::internal::String::Flatten(v8::internal::Isolate*, v8::internal::Handle<v8::internal::String>, v8::internal::AllocationType)
     19    0.1%    0.1%  __libc_malloc
     18    0.1%    0.1%  write
     17    0.1%    0.1%  void node::Buffer::(anonymous namespace)::StringWrite<(node::encoding)1>(v8::FunctionCallbackInfo<v8::Value> const&)
     17    0.1%    0.1%  v8::Value::IsArrayBufferView() const
     16    0.1%    0.0%  v8::Value::IntegerValue(v8::Local<v8::Context>) const
     16    0.1%    0.0%  __pthread_cond_signal
     15    0.1%    0.0%  mprotect
     14    0.1%    0.0%  v8::internal::Builtin_JsonParse(int, unsigned long*, v8::internal::Isolate*)
     14    0.1%    0.0%  v8::ArrayBufferView::Buffer()
     12    0.1%    0.0%  void node::StreamBase::JSMethod<&node::StreamBase::WriteBuffer>(v8::FunctionCallbackInfo<v8::Value> const&)
     12    0.1%    0.0%  node::StringBytes::Write(v8::Isolate*, char*, unsigned long, v8::Local<v8::Value>, node::encoding, int*)
     10    0.1%    0.0%  v8::internal::Builtin_ObjectDefineProperty(int, unsigned long*, v8::internal::Isolate*)
     10    0.1%    0.0%  operator new(unsigned long)
     10    0.1%    0.0%  __errno_location
      9    0.1%    0.0%  v8::internal::Builtin_GlobalDecodeURIComponent(int, unsigned long*, v8::internal::Isolate*)
      9    0.1%    0.0%  v8::TryCatch::SetVerbose(bool)
      9    0.1%    0.0%  v8::ArrayBufferView::HasBuffer() const
      9    0.1%    0.0%  operator delete[](void*)
      9    0.1%    0.0%  __GI___pthread_mutex_lock
      9    0.1%    0.0%  __GI___pthread_getspecific
      8    0.1%    0.0%  node::StreamBase::WriteBuffer(v8::FunctionCallbackInfo<v8::Value> const&)
      8    0.1%    0.0%  node::EnvGetter(v8::Local<v8::Name>, v8::PropertyCallbackInfo<v8::Value> const&)
      8    0.1%    0.0%  epoll_ctl
      7    0.1%    0.0%  void node::Buffer::(anonymous namespace)::StringSlice<(node::encoding)4>(v8::FunctionCallbackInfo<v8::Value> const&)
      7    0.1%    0.0%  v8::TryCatch::~TryCatch()
      7    0.1%    0.0%  v8::String::WriteUtf8(v8::Isolate*, char*, int, int*, int) const
      7    0.1%    0.0%  node::Buffer::(anonymous namespace)::ByteLengthUtf8(v8::FunctionCallbackInfo<v8::Value> const&)
      6    0.0%    0.0%  v8::internal::Builtin_StringPrototypeToUpperCaseIntl(int, unsigned long*, v8::internal::Isolate*)
      6    0.0%    0.0%  v8::TryCatch::TryCatch(v8::Isolate*)
      6    0.0%    0.0%  v8::HandleScope::HandleScope(v8::Isolate*)
      6    0.0%    0.0%  operator new[](unsigned long)
      6    0.0%    0.0%  node::Buffer::Data(v8::Local<v8::Value>)
      6    0.0%    0.0%  fwrite
      5    0.0%    0.0%  v8::internal::libc_memmove(void*, void const*, unsigned long)
      5    0.0%    0.0%  v8::internal::Builtin_ArrayBufferConstructor(int, unsigned long*, v8::internal::Isolate*)
      5    0.0%    0.0%  v8::Isolate::RunMicrotasks()
      5    0.0%    0.0%  operator delete(void*)
      5    0.0%    0.0%  __pthread_disable_asynccancel
      4    0.0%    0.0%  v8::ArrayBufferView::ByteLength()
      4    0.0%    0.0%  unibrow::Utf8::Encode(char*, unsigned int, int, bool)
      3    0.0%    0.0%  void node::BaseObject::InternalFieldSet<2, &(v8::Value::IsFunction() const)>(v8::Local<v8::String>, v8::Local<v8::Value>, v8::PropertyCallbackInfo<void> const&)
      3    0.0%    0.0%  v8::internal::MarkingBarrier(v8::internal::HeapObject, v8::internal::FullObjectSlot, v8::internal::Object)
      3    0.0%    0.0%  v8::internal::Compiler::PostInstantiation(v8::internal::Handle<v8::internal::JSFunction>, v8::internal::AllocationType)
      3    0.0%    0.0%  v8::internal::Builtin_ReflectDefineProperty(int, unsigned long*, v8::internal::Isolate*)
      3    0.0%    0.0%  v8::internal::Builtin_NumberPrototypeToString(int, unsigned long*, v8::internal::Isolate*)
      3    0.0%    0.0%  v8::internal::Builtin_ArrayConcat(int, unsigned long*, v8::internal::Isolate*)
      3    0.0%    0.0%  v8::internal::Accessors::ArrayLengthSetter(v8::Local<v8::Name>, v8::Local<v8::Value>, v8::PropertyCallbackInfo<v8::Boolean> const&)
      3    0.0%    0.0%  v8::String::NewFromOneByte(v8::Isolate*, unsigned char const*, v8::NewStringType, int)
      3    0.0%    0.0%  v8::HandleScope::~HandleScope()
      3    0.0%    0.0%  operator new(unsigned long, std::nothrow_t const&)
      3    0.0%    0.0%  non-virtual thunk to node::LibuvStreamWrap::DoTryWrite(uv_buf_t**, unsigned long*)
      3    0.0%    0.0%  node::LibuvStreamWrap::DoTryWrite(uv_buf_t**, unsigned long*)
      2    0.0%    0.0%  v8::internal::libc_memcpy(void*, void const*, unsigned long)
      2    0.0%    0.0%  v8::internal::heap_internals::GenerationalBarrierInternal(v8::internal::HeapObject, unsigned long, v8::internal::HeapObject)
      2    0.0%    0.0%  v8::internal::Zone::New(unsigned long)
      2    0.0%    0.0%  v8::internal::Variable* v8::internal::Scope::Lookup<(v8::internal::Scope::ScopeLookupMode)0>(v8::internal::VariableProxy*, v8::internal::Scope*, v8::internal::Scope*, v8::internal::Scope*, bool)
      2    0.0%    0.0%  v8::internal::Scope::ResolveVariablesRecursively(v8::internal::ParseInfo*)
      2    0.0%    0.0%  v8::internal::PropertyCallbackArguments::PropertyCallbackArguments(v8::internal::Isolate*, v8::internal::Object, v8::internal::Object, v8::internal::JSObject, v8::Maybe<v8::internal::ShouldThrow>)
      2    0.0%    0.0%  v8::internal::HeapObject::map() const
      2    0.0%    0.0%  v8::internal::HandleScope::~HandleScope()
      2    0.0%    0.0%  v8::internal::Builtins::builtin_handle(int)
      2    0.0%    0.0%  v8::internal::Builtin_ObjectGetPrototypeOf(int, unsigned long*, v8::internal::Isolate*)
      2    0.0%    0.0%  v8::internal::Builtin_FunctionConstructor(int, unsigned long*, v8::internal::Isolate*)
      2    0.0%    0.0%  v8::internal::Builtin_DatePrototypeToISOString(int, unsigned long*, v8::internal::Isolate*)
      2    0.0%    0.0%  v8::internal::Builtin_CallSitePrototypeToString(int, unsigned long*, v8::internal::Isolate*)
      2    0.0%    0.0%  v8::internal::Builtin_ArrayShift(int, unsigned long*, v8::internal::Isolate*)
      2    0.0%    0.0%  v8::internal::AstValueFactory::GetString(unsigned int, bool, v8::internal::Vector<unsigned char const>)
      2    0.0%    0.0%  v8::Value::ToString(v8::Local<v8::Context>) const
      2    0.0%    0.0%  v8::TryCatch::SetCaptureMessage(bool)
      2    0.0%    0.0%  v8::Isolate::SuppressMicrotaskExecutionScope::SuppressMicrotaskExecutionScope(v8::Isolate*)
      2    0.0%    0.0%  v8::ArrayBufferView::ByteOffset()
      2    0.0%    0.0%  std::ios_base::ios_base()
      2    0.0%    0.0%  operator new[](unsigned long, std::nothrow_t const&)
      2    0.0%    0.0%  node::contextify::ContextifyContext::PropertyGetterCallback(v8::Local<v8::Name>, v8::PropertyCallbackInfo<v8::Value> const&)
      2    0.0%    0.0%  __pthread_enable_asynccancel
      1    0.0%    0.0%  v8::internal::tracing::ScopedTracer::~ScopedTracer()
      1    0.0%    0.0%  v8::internal::VariableProxy::BindTo(v8::internal::Variable*)
      1    0.0%    0.0%  v8::internal::StringSearch<unsigned char, unsigned char>::InitialSearch(v8::internal::StringSearch<unsigned char, unsigned char>*, v8::internal::Vector<unsigned char const>, int)
      1    0.0%    0.0%  v8::internal::SourcePositionTableIterator::Advance()
      1    0.0%    0.0%  v8::internal::SourcePositionTableBuilder::AddEntry(v8::internal::PositionTableEntry const&)
      1    0.0%    0.0%  v8::internal::SharedFunctionInfo::is_compiled() const
      1    0.0%    0.0%  v8::internal::Scope::Scope(v8::internal::Zone*, v8::internal::ScopeType, v8::internal::Handle<v8::internal::ScopeInfo>)
      1    0.0%    0.0%  v8::internal::Scope::AllocateVariablesRecursively()
      1    0.0%    0.0%  v8::internal::OptimizedCompilationInfo::native_context() const
      1    0.0%    0.0%  v8::internal::HandlerTable::HandlerTable(v8::internal::BytecodeArray)
      1    0.0%    0.0%  v8::internal::FixedArray::set(int, v8::internal::Object)
      1    0.0%    0.0%  v8::internal::DeclarationScope::AllocateScopeInfos(v8::internal::ParseInfo*, v8::internal::Isolate*)
